DATE,TX,Q_TX,TN,Q_TN,TG,Q_TG,SS,Q_SS,SD,Q_SD,RR,Q_RR,QQ,Q_QQ,PP,Q_PP,HU,Q_HU,CC,Q_CC
20201002,158.0,0,98.0,0,120.0,0,0.0,0,0.0,0,384.0,0,94.0,0,9881.0,0,92.0,0,8.0,0
20201003,122.0,1,121.0,0,139.0,1,3.0,0,0.0,0,234.0,0,30.0,0,9859.0,0,90.0,0,8.0,0
20201004,185.0,0,88.0,0,105.0,0,0.0,0,0.0,0,34.0,0,57.0,0,9827.0,0,94.0,0,7.0,0
20201005,174.0,0,91.0,0,138.0,0,35.0,0,0.0,0,30.0,0,54.0,0,9951.0,0,83.0,0,6.0,0
20201006,169.0,0,108.0,0,141.0,0,40.0,0,0.0,0,0.0,0,124.0,0,9983.0,0,81.0,0,6.0,0
20201007,172.0,0,82.0,0,126.0,0,49.0,0,0.0,0,38.0,0,123.0,0,10125.0,0,76.0,0,5.0,0
20201008,151.0,0,112.0,0,142.0,0,11.0,0,0.0,0,2.0,0,132.0,0,10121.0,0,,9,7.0,0
20201009,140.0,0,62.0,0,107.0,0,29.0,0,0.0,0,18.0,0,81.0,0,10189.0,0,86.0,0,4.0,0
20201010,145.0,0,48.0,0,94.0,0,1.0,0,0.0,0,0.0,0,86.0,0,10225.0,0,80.0,0,5.0,0
20201011,135.0,0,81.0,0,113.0,0,61.0,0,0.0,0,0.0,0,70.0,0,10252.0,0,76.0,0,4.0,0
20201012,120.0,0,62.0,0,98.0,0,0.0,0,0.0,0,38.0,0,111.0,0,10193.0,0,88.0,0,8.0,0
20201013,148.0,0,60.0,0,90.0,0,1.0,0,0.0,0,22.0,0,53.0,0,10106.0,0,88.0,0,6.0,0
20201014,134.0,0,80.0,0,114.0,0,26.0,0,0.0,0,18.0,0,69.0,0,10206.0,0,82.0,0,5.0,0
20201015,142.0,0,77.0,0,106.0,0,40.0,0,0.0,0,10.0,0,97.0,0,10246.0,0,82.0,0,4.0,0
20201016,125.0,0,72.0,0,107.0,0,27.0,0,0.0,0,0.0,0,111.0,0,10247.0,0,76.0,0,6.0,0
20201017,129.0,0,94.0,0,109.0,0,0.0,0,0.0,0,0.0,0,75.0,0,10228.0,0,81.0,0,8.0,0
20201018,160.0,0,59.0,0,94.0,0,0.0,0,0.0,0,0.0,0,51.0,0,10237.0,0,83.0,0,8.0,0
20201019,188.0,0,75.0,0,118.0,0,29.0,0,0.0,0,16.0,0,69.0,0,10149.0,0,73.0,0,6.0,0
20201020,160.0,0,118.0,0,153.0,0,7.0,0,0.0,0,86.0,0,97.0,0,10013.0,0,82.0,0,8.0,0
20201021,169.0,0,140.0,0,150.0,0,0.0,0,0.0,0,90.0,0,67.0,0,9969.0,0,93.0,0,8.0,0
20201022,167.0,0,115.0,0,142.0,0,46.0,0,0.0,0,0.0,0,36.0,0,10080.0,0,81.0,0,4.0,0
20201023,162.0,0,100.0,0,133.0,0,20.0,0,0.0,0,0.0,0,90.0,0,10084.0,0,85.0,0,6.0,0
20201024,129.0,0,79.0,0,121.0,0,0.0,0,0.0,0,212.0,0,59.0,0,10019.0,0,86.0,0,7.0,0
20201025,134.0,0,73.0,0,101.0,0,29.0,0,0.0,0,4.0,0,48.0,0,9965.0,0,86.0,0,3.0,0
20201026,141.0,0,64.0,0,99.0,0,24.0,0,0.0,0,8.0,0,75.0,0,9979.0,0,84.0,0,2.0,0
20201027,138.0,0,49.0,0,95.0,0,0.0,0,0.0,0,8.0,0,63.0,0,9984.0,0,90.0,0,5.0,0
20201028,155.0,0,79.0,0,108.0,0,10.0,0,0.0,0,20.0,0,36.0,0,10025.0,0,81.0,0,4.0,0
20201029,162.0,0,75.0,0,115.0,0,0.0,0,0.0,0,32.0,0,58.0,0,10119.0,0,86.0,0,8.0,0
20201030,155.0,0,110.0,0,136.0,0,0.0,0,0.0,0,2.0,0,28.0,0,10161.0,0,86.0,0,8.0,0
20201031,172.0,0,134.0,0,144.0,0,7.0,0,0.0,0,72.0,0,30.0,0,10116.0,0,83.0,0,7.0,0
20201101,171.0,0,102.0,0,137.0,0,3.0,0,0.0,0,4.0,0,29.0,0,10033.0,0,84.0,0,8.0,0
20201102,114.0,1,149.0,1,160.0,1,32.0,0,0.0,0,56.0,0,37.0,0,10051.0,0,74.0,0,5.0,0
20201103,123.0,0,62.0,0,88.0,0,26.0,0,0.0,0,0.0,0,74.0,0,10189.0,0,79.0,0,5.0,0
20201104,108.0,0,9.0,0,66.0,0,69.0,0,0.0,0,2.0,0,72.0,0,10335.0,0,84.0,0,0.0,0
20201105,119.0,0,14.0,0,61.0,0,29.0,0,0.0,0,2.0,0,86.0,0,10386.0,0,93.0,0,4.0,0
20201106,153.0,0,6.0,0,62.0,0,19.0,0,0.0,0,0.0,0,61.0,0,10291.0,0,83.0,0,5.0,0
20201107,141.0,0,41.0,0,97.0,0,48.0,0,0.0,0,2.0,0,67.0,0,10202.0,0,85.0,0,2.0,0
20201108,163.0,0,77.0,0,109.0,0,0.0,0,0.0,0,22.0,0,71.0,0,10182.0,0,94.0,0,8.0,0
20201109,161.0,0,93.0,0,128.0,0,0.0,0,0.0,0,66.0,0,34.0,0,10193.0,0,95.0,0,7.0,0
20201110,139.0,0,97.0,0,129.0,0,25.0,0,0.0,0,2.0,0,38.0,0,10231.0,0,92.0,0,5.0,0
20201111,136.0,0,61.0,0,100.0,0,0.0,0,0.0,0,64.0,0,55.0,0,10173.0,0,90.0,0,7.0,0
20201112,139.0,0,90.0,0,113.0,0,38.0,0,0.0,0,0.0,0,37.0,0,10134.0,0,81.0,0,4.0,0
20201113,141.0,0,94.0,0,117.0,0,24.0,0,0.0,0,24.0,0,66.0,0,10120.0,0,82.0,0,6.0,0
20201114,125.0,0,84.0,0,112.0,0,0.0,0,0.0,0,214.0,0,49.0,0,10070.0,0,91.0,0,7.0,0
20201115,131.0,0,116.0,0,121.0,0,19.0,0,0.0,0,10.0,0,23.0,0,9963.0,0,85.0,0,6.0,0
20201116,146.0,0,73.0,0,102.0,0,4.0,0,0.0,0,8.0,0,45.0,0,10124.0,0,81.0,0,6.0,0
20201117,159.0,0,94.0,0,120.0,0,5.0,0,0.0,0,0.0,0,35.0,0,10205.0,0,85.0,0,7.0,0
20201118,106.0,1,111.0,1,135.0,1,16.0,0,0.0,0,6.0,0,41.0,0,10165.0,0,82.0,0,6.0,0
20201119,109.0,0,78.0,0,92.0,0,15.0,0,0.0,0,4.0,0,40.0,0,10262.0,0,76.0,0,4.0,0
20201120,125.0,0,8.0,0,58.0,0,0.0,0,0.0,0,8.0,0,29.0,0,10331.0,0,92.0,0,7.0,0
20201121,111.0,0,42.0,0,83.0,0,0.0,0,0.0,0,2.0,0,27.0,0,10267.0,0,80.0,0,8.0,0
20201122,108.0,0,76.0,0,93.0,0,28.0,0,0.0,0,2.0,0,32.0,0,10266.0,0,84.0,0,6.0,0
20201123,124.0,0,19.0,0,63.0,0,8.0,0,0.0,0,0.0,0,45.0,0,10270.0,0,92.0,0,6.0,0
20201124,137.0,0,36.0,0,80.0,0,15.0,0,0.0,0,0.0,0,33.0,0,10171.0,0,85.0,0,6.0,0
20201125,89.0,1,71.0,0,104.0,1,1.0,0,0.0,0,2.0,0,40.0,0,10131.0,0,89.0,0,6.0,0
20201126,85.0,0,41.0,0,65.0,0,6.0,0,0.0,0,0.0,0,23.0,0,10211.0,0,88.0,0,6.0,0
20201127,100.0,0,-17.0,0,34.0,0,16.0,0,0.0,0,2.0,0,34.0,0,10192.0,0,92.0,0,7.0,0
20201128,82.0,0,-5.0,0,48.0,0,0.0,0,0.0,0,0.0,0,35.0,0,10185.0,0,92.0,0,8.0,0
20201129,105.0,0,81.0,0,82.0,0,0.0,0,0.0,0,0.0,0,20.0,0,10259.0,0,92.0,0,8.0,0
20201130,79.0,0,44.0,0,75.0,0,0.0,0,0.0,0,0.0,0,17.0,0,10242.0,0,91.0,0,7.0,0
20201201,69.0,0,31.0,0,55.0,0,50.0,0,0.0,0,0.0,0,22.0,0,10255.0,0,78.0,0,2.0,0
20201202,73.0,0,21.0,0,45.0,0,0.0,0,0.0,0,14.0,0,51.0,0,10180.0,0,88.0,0,8.0,0
20201203,57.0,0,30.0,0,52.0,0,0.0,0,0.0,0,140.0,0,20.0,0,9899.0,0,93.0,0,7.0,0
20201204,81.0,0,30.0,0,43.0,0,0.0,0,0.0,0,0.0,0,8.0,0,9773.0,0,85.0,0,8.0,0
20201205,52.0,1,30.0,0,55.0,1,24.0,0,0.0,0,0.0,0,26.0,0,9911.0,0,80.0,0,6.0,0
20201206,23.0,1,16.0,0,34.0,1,10.0,0,0.0,0,2.0,0,37.0,0,10017.0,0,92.0,0,6.0,0
20201207,54.0,0,-4.0,0,9.0,0,0.0,0,0.0,0,32.0,0,24.0,0,9993.0,0,98.0,0,8.0,0
20201208,71.0,0,-6.0,0,24.0,0,13.0,0,0.0,0,18.0,0,18.0,0,10034.0,0,96.0,0,7.0,0
20201209,95.0,0,-4.0,0,34.0,0,0.0,0,0.0,0,0.0,0,33.0,0,10058.0,0,88.0,0,8.0,0
20201210,112.0,0,44.0,0,70.0,0,0.0,0,0.0,0,86.0,0,25.0,0,9991.0,0,87.0,0,8.0,0
20201211,98.0,0,66.0,0,89.0,0,1.0,0,0.0,0,0.0,0,16.0,0,9870.0,0,95.0,0,7.0,0
20201212,120.0,0,69.0,0,83.0,0,0.0,0,0.0,0,4.0,0,28.0,0,9992.0,0,87.0,0,5.0,0
20201213,126.0,0,4.0,0,62.0,0,0.0,0,0.0,0,54.0,0,27.0,0,10023.0,0,94.0,0,7.0,0
20201214,116.0,0,55.0,0,91.0,0,18.0,0,0.0,0,18.0,0,16.0,0,9991.0,0,88.0,0,6.0,0
20201215,106.0,0,55.0,0,86.0,0,31.0,0,0.0,0,10.0,0,32.0,0,10056.0,0,89.0,0,3.0,0
20201216,116.0,0,66.0,0,86.0,0,2.0,0,0.0,0,34.0,0,36.0,0,10072.0,0,88.0,0,7.0,0
20201217,121.0,0,58.0,0,87.0,0,44.0,0,0.0,0,4.0,0,25.0,0,10138.0,0,88.0,0,3.0,0
20201218,124.0,0,70.0,0,96.0,0,0.0,0,0.0,0,48.0,0,38.0,0,10105.0,0,90.0,0,8.0,0
20201219,105.0,1,98.0,0,111.0,1,24.0,0,0.0,0,56.0,0,15.0,0,10050.0,0,84.0,0,6.0,0
20201220,139.0,0,61.0,0,83.0,0,39.0,0,0.0,0,16.0,0,37.0,0,10125.0,0,85.0,0,4.0,0
20201221,117.0,0,51.0,0,95.0,0,0.0,0,0.0,0,20.0,0,37.0,0,10066.0,0,94.0,0,8.0,0
20201222,139.0,0,99.0,0,108.0,0,0.0,0,0.0,0,8.0,0,16.0,0,10104.0,0,89.0,0,8.0,0
20201223,55.0,1,100.0,1,119.0,1,4.0,0,0.0,0,20.0,0,23.0,0,10049.0,0,92.0,0,8.0,0
20201224,55.0,0,37.0,0,46.0,0,32.0,0,0.0,0,0.0,0,32.0,0,10209.0,0,78.0,0,4.0,0
20201225,107.0,0,1.0,0,28.0,0,21.0,0,0.0,0,0.0,0,40.0,0,10310.0,0,74.0,0,4.0,0
20201226,69.0,0,-2.0,0,52.0,0,0.0,0,0.0,0,132.0,0,38.0,0,10161.0,0,86.0,0,7.0,0
20201227,36.0,1,55.0,1,62.0,1,37.0,0,0.0,0,6.0,0,32.0,0,9775.0,0,83.0,0,4.0,0
20201228,43.0,0,-16.0,0,10.0,0,0.0,0,0.0,0,2.0,0,38.0,0,9746.0,0,93.0,0,7.0,0
20201229,55.0,0,4.0,0,24.0,0,2.0,0,0.0,0,0.0,0,21.0,0,9901.0,0,86.0,0,7.0,0
20201230,14.0,1,-4.0,0,25.0,1,13.0,0,0.0,0,0.0,0,22.0,0,10024.0,0,89.0,0,4.0,0
20201231,45.0,0,-32.0,0,-9.0,0,0.0,0,0.0,0,0.0,0,34.0,0,10057.0,0,91.0,0,7.0,0
20210101,52.0,0,-17.0,0,14.0,0,0.0,0,0.0,0,6.0,0,16.0,0,10117.0,0,94.0,0,8.0,0
20210102,59.0,0,0.0,0,26.0,0,15.0,0,0.0,0,0.0,0,17.0,0,10160.0,0,85.0,0,7.0,0
20210103,54.0,0,7.0,0,33.0,0,6.0,0,0.0,0,2.0,0,32.0,0,10176.0,0,86.0,0,8.0,0
20210104,46.0,0,26.0,0,40.0,0,0.0,0,0.0,0,0.0,0,27.0,0,10195.0,0,82.0,0,8.0,0
20210105,61.0,0,18.0,0,32.0,0,0.0,0,0.0,0,4.0,0,17.0,0,10201.0,0,82.0,0,8.0,0
20210106,23.0,1,27.0,1,44.0,1,10.0,0,0.0,0,0.0,0,27.0,0,10195.0,0,84.0,0,6.0,0
20210107,27.0,0,-3.0,0,10.0,0,32.0,0,0.0,0,0.0,0,34.0,0,10186.0,0,90.0,0,6.0,0
20210108,27.0,0,-21.0,0,3.0,0,0.0,0,0.0,0,0.0,0,46.0,0,10186.0,0,91.0,0,8.0,0
20210109,62.0,0,-5.0,0,11.0,0,21.0,0,0.0,0,0.0,0,21.0,0,10264.0,0,93.0,0,4.0,0
20210110,94.0,0,-21.0,0,20.0,0,0.0,0,0.0,0,0.0,0,38.0,0,10261.0,0,94.0,0,8.0,0
20210111,89.0,0,-7.0,0,43.0,0,0.0,0,0.0,0,60.0,0,22.0,0,10179.0,0,85.0,0,8.0,0
20210112,100.0,0,59.0,0,74.0,0,0.0,0,0.0,0,6.0,0,35.0,0,10142.0,0,89.0,0,8.0,0
20210113,60.0,0,4.0,0,52.0,0,0.0,0,0.0,0,118.0,0,24.0,0,10184.0,0,96.0,0,8.0,0
20210114,41.0,1,43.0,1,52.0,1,0.0,0,0.0,0,40.0,0,14.0,0,10167.0,0,95.0,0,8.0,0
20210115,84.0,0,0.0,0,20.0,0,5.0,0,0.0,0,48.0,0,15.0,0,10298.0,0,90.0,0,5.0,0
20210116,82.0,0,-8.0,0,38.0,0,5.0,0,0.0,0,10.0,0,34.0,0,10200.0,0,87.0,0,8.0,0
20210117,115.0,0,24.0,0,53.0,0,25.0,0,0.0,0,0.0,0,25.0,0,10236.0,0,78.0,0,6.0,0
20210118,121.0,0,7.0,0,61.0,0,0.0,0,0.0,0,20.0,0,52.0,0,10213.0,0,90.0,0,5.0,0
20210119,101.0,0,29.0,0,75.0,0,1.0,0,0.0,0,10.0,0,31.0,0,10041.0,0,89.0,0,8.0,0
20210120,83.0,1,96.0,1,98.0,1,0.0,0,0.0,0,58.0,0,21.0,0,9874.0,0,91.0,0,8.0,0
20210121,82.0,0,36.0,0,60.0,0,17.0,0,0.0,0,0.0,0,15.0,0,9847.0,0,77.0,0,5.0,0
20210122,48.0,0,-6.0,0,38.0,0,47.0,0,0.0,0,12.0,0,48.0,0,9922.0,0,85.0,0,3.0,0
20210123,15.0,1,-9.0,0,19.0,1,19.0,0,0.0,0,0.0,0,63.0,0,9957.0,0,89.0,0,5.0,0
20210124,51.0,0,-35.0,0,-10.0,0,0.0,0,0.0,0,76.0,0,44.0,0,9971.0,0,92.0,0,7.0,0
20210125,76.0,0,-27.0,0,12.0,0,62.0,0,2.0,0,2.0,0,29.0,0,10097.0,0,80.0,0,2.0,0
20210126,112.0,0,-30.0,0,23.0,0,0.0,0,2.0,0,22.0,0,68.0,0,10158.0,0,91.0,0,7.0,0
20210127,135.0,0,6.0,0,59.0,0,0.0,0,0.0,0,204.0,0,26.0,0,10111.0,0,96.0,0,8.0,0
20210128,115.0,0,76.0,0,106.0,0,9.0,0,0.0,0,52.0,0,27.0,0,10016.0,0,91.0,0,8.0,0
20210129,54.0,1,83.0,1,99.0,1,19.0,0,0.0,0,166.0,0,49.0,0,9984.0,0,87.0,0,7.0,0
20210130,41.0,1,54.0,1,54.0,1,0.0,0,0.0,0,36.0,0,46.0,0,9978.0,0,90.0,0,8.0,0
20210131,101.0,0,1.0,0,21.0,0,1.0,0,0.0,0,14.0,0,20.0,0,9979.0,0,82.0,0,6.0,0
20210201,135.0,0,13.0,0,57.0,0,0.0,0,0.0,0,46.0,0,33.0,0,9970.0,0,91.0,0,8.0,0
20210202,104.0,0,33.0,0,84.0,0,7.0,0,0.0,0,10.0,0,17.0,0,9946.0,0,89.0,0,8.0,0
20210203,91.0,0,72.0,0,88.0,0,0.0,0,0.0,0,2.0,0,47.0,0,9966.0,0,84.0,0,7.0,0
20210204,108.0,0,14.0,0,52.0,0,3.0,0,0.0,0,64.0,0,32.0,0,10082.0,0,95.0,0,6.0,0
20210205,83.0,0,44.0,0,76.0,0,35.0,0,0.0,0,18.0,0,43.0,0,10081.0,0,90.0,0,6.0,0
20210206,25.0,1,39.0,1,61.0,1,4.0,0,0.0,0,58.0,0,72.0,0,10068.0,0,91.0,0,8.0,0
20210207,-5.0,1,24.0,1,25.0,1,0.0,0,0.0,0,0.0,0,53.0,0,10046.0,0,79.0,0,8.0,0
20210208,4.0,0,-19.0,0,-12.0,0,0.0,0,0.0,0,15.0,0,37.0,0,10039.0,0,74.0,0,8.0,0
20210209,30.0,0,-15.0,0,-6.0,0,0.0,0,0.0,0,25.0,0,25.0,0,10070.0,0,77.0,0,8.0,0
20210210,12.0,0,-20.0,0,5.0,0,46.0,0,0.0,0,6.0,0,35.0,0,10158.0,0,66.0,0,3.0,0
20210211,20.0,0,-38.0,0,-13.0,0,27.0,0,0.0,0,0.0,0,86.0,0,10269.0,0,70.0,0,5.0,0
20210212,18.0,0,-15.0,0,2.0,0,45.0,0,0.0,0,0.0,0,86.0,0,10302.0,0,56.0,0,7.0,0
20210213,79.0,0,-42.0,0,-12.0,0,33.0,0,0.0,0,0.0,0,103.0,0,10323.0,0,52.0,0,6.0,0
20210214,132.0,0,-28.0,0,25.0,0,0.0,0,0.0,0,32.0,0,88.0,0,10256.0,0,61.0,0,8.0,0
20210215,114.0,0,17.0,0,75.0,0,18.0,0,0.0,0,10.0,0,37.0,0,10181.0,0,89.0,0,7.0,0
20210216,110.0,0,79.0,0,97.0,0,4.0,0,0.0,0,26.0,0,59.0,0,10099.0,0,88.0,0,6.0,0
20210217,107.0,0,72.0,0,91.0,0,0.0,0,0.0,0,24.0,0,33.0,0,10097.0,0,89.0,0,7.0,0
20210218,123.0,0,76.0,0,92.0,0,30.0,0,0.0,0,14.0,0,29.0,0,10038.0,0,77.0,0,4.0,0
20210219,144.0,0,41.0,0,82.0,0,0.0,0,0.0,0,0.0,0,71.0,0,10079.0,0,84.0,0,7.0,0
20210220,137.0,0,79.0,0,112.0,0,13.0,0,0.0,0,6.0,0,52.0,0,10031.0,0,68.0,0,6.0,0
20210221,102.0,1,100.0,0,118.0,1,3.0,0,0.0,0,0.0,0,77.0,0,10081.0,0,81.0,0,7.0,0
20210222,144.0,0,72.0,0,87.0,0,0.0,0,0.0,0,6.0,0,55.0,0,10147.0,0,89.0,0,8.0,0
20210223,158.0,0,46.0,0,95.0,0,62.0,0,0.0,0,0.0,0,35.0,0,10229.0,0,76.0,0,5.0,0
20210224,118.0,1,86.0,0,122.0,1,19.0,0,0.0,0,0.0,0,125.0,0,10223.0,0,69.0,0,6.0,0
20210225,131.0,0,89.0,0,103.0,0,0.0,0,0.0,0,0.0,0,86.0,0,10268.0,0,72.0,0,7.0,0
20210226,132.0,0,12.0,0,72.0,0,92.0,0,0.0,0,2.0,0,73.0,0,10373.0,0,69.0,0,0.0,0
20210227,94.0,0,3.0,0,68.0,0,91.0,0,0.0,0,0.0,0,152.0,0,10409.0,0,74.0,0,0.0,0
20210228,102.0,0,29.0,0,62.0,0,47.0,0,0.0,0,0.0,0,149.0,0,10372.0,0,83.0,0,3.0,0
20210301,87.0,0,36.0,0,69.0,0,58.0,0,0.0,0,0.0,0,118.0,0,10320.0,0,82.0,0,5.0,0
20210302,90.0,0,36.0,0,62.0,0,26.0,0,0.0,0,0.0,0,116.0,0,10300.0,0,84.0,0,5.0,0
20210303,59.0,1,33.0,0,62.0,1,3.0,0,0.0,0,80.0,0,80.0,0,10276.0,0,94.0,0,8.0,0
20210304,60.0,0,38.0,0,48.0,0,0.0,0,0.0,0,0.0,0,50.0,0,10251.0,0,85.0,0,8.0,0
20210305,69.0,0,13.0,0,36.0,0,13.0,0,0.0,0,0.0,0,37.0,0,10319.0,0,62.0,0,6.0,0
20210306,71.0,0,3.0,0,36.0,0,1.0,0,0.0,0,0.0,0,75.0,0,10338.0,0,66.0,0,7.0,0
20210307,109.0,0,3.0,0,37.0,0,47.0,0,0.0,0,0.0,0,77.0,0,10277.0,0,61.0,0,5.0,0
20210308,134.0,0,-10.0,0,50.0,0,12.0,0,0.0,0,0.0,0,127.0,0,10238.0,0,69.0,0,7.0,0
20210309,112.0,0,9.0,0,72.0,0,77.0,0,0.0,0,0.0,0,118.0,0,10201.0,0,68.0,0,4.0,0
20210310,123.0,0,53.0,0,82.0,0,0.0,0,0.0,0,48.0,0,150.0,0,10074.0,0,86.0,0,8.0,0
20210311,111.0,0,71.0,0,97.0,0,48.0,0,0.0,0,14.0,0,43.0,0,9963.0,0,71.0,0,5.0,0
20210312,112.0,0,45.0,0,78.0,0,18.0,0,0.0,0,48.0,0,149.0,0,10021.0,0,75.0,0,5.0,0
20210313,102.0,0,49.0,0,81.0,0,28.0,0,0.0,0,8.0,0,114.0,0,9959.0,0,70.0,0,6.0,0
20210314,128.0,0,36.0,0,69.0,0,19.0,0,0.0,0,2.0,0,121.0,0,10130.0,0,74.0,0,6.0,0
20210315,146.0,0,71.0,0,99.0,0,13.0,0,0.0,0,0.0,0,93.0,0,10206.0,0,68.0,0,7.0,0
20210316,103.0,1,69.0,0,108.0,1,3.0,0,0.0,0,0.0,0,101.0,0,10276.0,0,74.0,0,7.0,0
20210317,105.0,0,43.0,0,73.0,0,21.0,0,0.0,0,8.0,0,72.0,0,10333.0,0,74.0,0,3.0,0
20210318,120.0,0,33.0,0,69.0,0,0.0,0,0.0,0,8.0,0,97.0,0,10289.0,0,81.0,0,7.0,0
20210319,108.0,0,63.0,0,92.0,0,67.0,0,0.0,0,0.0,0,87.0,0,10282.0,0,72.0,0,5.0,0
20210320,122.0,0,29.0,0,68.0,0,0.0,0,0.0,0,0.0,0,175.0,0,10312.0,0,79.0,0,7.0,0
20210321,144.0,0,65.0,0,93.0,0,21.0,0,0.0,0,0.0,0,69.0,0,10288.0,0,68.0,0,6.0,0
20210322,135.0,0,38.0,0,91.0,0,86.0,0,0.0,0,0.0,0,154.0,0,10265.0,0,69.0,0,3.0,0
20210323,140.0,0,18.0,0,77.0,0,45.0,0,0.0,0,0.0,0,203.0,0,10242.0,0,75.0,0,3.0,0
20210324,132.0,0,22.0,0,81.0,0,15.0,0,0.0,0,0.0,0,146.0,0,10209.0,0,81.0,0,6.0,0
20210325,126.0,0,28.0,0,80.0,0,28.0,0,0.0,0,0.0,0,113.0,0,10184.0,0,82.0,0,4.0,0
20210326,122.0,0,78.0,0,102.0,0,3.0,0,0.0,0,30.0,0,130.0,0,10108.0,0,80.0,0,6.0,0
20210327,127.0,0,24.0,0,73.0,0,62.0,0,0.0,0,0.0,0,87.0,0,10206.0,0,70.0,0,4.0,0
20210328,199.0,0,71.0,0,99.0,0,0.0,0,0.0,0,0.0,0,176.0,0,10229.0,0,74.0,0,8.0,0
20210329,238.0,0,97.0,0,148.0,0,79.0,0,0.0,0,0.0,0,110.0,0,10268.0,0,68.0,0,4.0,0
20210330,198.0,0,30.0,0,134.0,0,113.0,0,0.0,0,0.0,0,225.0,0,10274.0,0,58.0,0,0.0,0
20210331,151.0,0,74.0,0,136.0,0,8.0,0,0.0,0,0.0,0,233.0,0,10204.0,0,62.0,0,5.0,0
20210401,109.0,1,79.0,0,115.0,1,52.0,0,0.0,0,0.0,0,124.0,0,10247.0,0,71.0,0,4.0,0
20210402,98.0,0,52.0,0,81.0,0,47.0,0,0.0,0,0.0,0,184.0,0,10304.0,0,61.0,0,6.0,0
20210403,154.0,0,53.0,0,75.0,0,4.0,0,0.0,0,0.0,0,196.0,0,10322.0,0,64.0,0,7.0,0
20210404,80.0,1,20.0,0,87.0,1,97.0,0,0.0,0,0.0,0,137.0,0,10255.0,0,65.0,0,2.0,0
20210405,80.0,0,53.0,0,67.0,0,66.0,0,0.0,0,0.0,0,251.0,0,10187.0,0,49.0,0,4.0,0
20210406,80.0,0,-4.0,0,38.0,0,63.0,0,0.0,0,0.0,0,210.0,0,10208.0,0,57.0,0,3.0,0
20210407,128.0,0,-24.0,0,28.0,0,27.0,0,0.0,0,0.0,0,208.0,0,10239.0,0,60.0,0,5.0,0
20210408,143.0,0,20.0,0,74.0,0,13.0,0,0.0,0,0.0,0,157.0,0,10214.0,0,60.0,0,8.0,0
20210409,87.0,1,46.0,0,94.0,1,58.0,0,0.0,0,0.0,0,154.0,0,10134.0,0,68.0,0,6.0,0
20210410,98.0,0,58.0,0,72.0,0,0.0,0,0.0,0,0.0,0,182.0,0,10133.0,0,67.0,0,8.0,0
20210411,103.0,0,10.0,0,54.0,0,70.0,0,0.0,0,16.0,0,88.0,0,10196.0,0,63.0,0,4.0,0
20210412,133.0,0,-14.0,0,45.0,0,41.0,0,0.0,0,0.0,0,220.0,0,10289.0,0,66.0,0,5.0,0
20210413,126.0,0,-9.0,0,62.0,0,52.0,0,0.0,0,0.0,0,192.0,0,10326.0,0,66.0,0,3.0,0
20210414,115.0,0,25.0,0,75.0,0,64.0,0,0.0,0,0.0,0,188.0,0,10327.0,0,61.0,0,4.0,0
20210415,123.0,0,10.0,0,62.0,0,51.0,0,0.0,0,0.0,0,220.0,0,10332.0,0,64.0,0,4.0,0
20210416,138.0,0,7.0,0,65.0,0,78.0,0,0.0,0,0.0,0,182.0,0,10312.0,0,62.0,0,2.0,0
20210417,157.0,0,-1.0,0,68.0,0,121.0,0,0.0,0,0.0,0,249.0,0,10290.0,0,49.0,0,2.0,0
20210418,178.0,0,11.0,0,84.0,0,128.0,0,0.0,0,0.0,0,316.0,1,10250.0,0,48.0,0,2.0,0
20210419,186.0,0,29.0,0,103.0,0,124.0,0,0.0,0,0.0,0,304.0,1,10212.0,0,59.0,0,0.0,0
20210420,147.0,0,44.0,0,115.0,0,87.0,0,0.0,0,0.0,0,300.0,1,10180.0,0,62.0,0,1.0,0
20210421,146.0,0,67.0,0,107.0,0,49.0,0,0.0,0,0.0,0,270.0,0,10213.0,0,68.0,0,3.0,0
20210422,172.0,0,24.0,0,85.0,0,129.0,0,0.0,0,0.0,0,228.0,0,10272.0,0,58.0,0,0.0,0
20210423,171.0,0,23.0,0,98.0,0,126.0,0,0.0,0,0.0,0,330.0,1,10285.0,0,58.0,0,0.0,0
20210424,145.0,0,37.0,0,104.0,0,130.0,0,0.0,0,0.0,0,330.0,1,10275.0,0,54.0,0,0.0,0
20210425,139.0,0,46.0,0,96.0,0,105.0,0,0.0,0,0.0,0,335.0,1,10281.0,0,61.0,0,2.0,0
20210426,161.0,0,42.0,0,91.0,0,100.0,0,0.0,0,0.0,0,307.0,0,10213.0,0,56.0,0,3.0,0
20210427,125.0,0,16.0,0,88.0,0,56.0,0,0.0,0,0.0,0,314.0,0,10102.0,0,57.0,0,5.0,0
20210428,123.0,0,67.0,0,96.0,0,0.0,0,0.0,0,56.0,0,219.0,0,10065.0,0,69.0,0,8.0,0
20210429,127.0,0,36.0,0,80.0,0,48.0,0,0.0,0,0.0,0,76.0,0,10116.0,0,61.0,0,6.0,0
20210430,133.0,0,40.0,0,83.0,0,40.0,0,0.0,0,0.0,0,202.0,0,10151.0,0,62.0,0,6.0,0
20210501,153.0,0,30.0,0,82.0,0,63.0,0,0.0,0,0.0,0,221.0,0,10165.0,0,62.0,0,4.0,0
20210502,140.0,0,44.0,0,98.0,0,50.0,0,0.0,0,2.0,0,207.0,0,10204.0,0,60.0,0,5.0,0
